0-22 x 0-1 = 0-22, 0-22 x 0-2 = 0-44, 0-22 x 0-3 = 0-66, 0-22 x 0-4 = 1-17, 0-22 x 0-5 = 1-39, 0-22 x 0-6 = 1-61, 0-22 x 0-7 = 2-12, 0-22 x 0-8 = 2-34, 0-22 x 0-9 = 2-56, 0-22 x 0-10 = 3-7, 0-22 x 0-11 = 3-29, 0-22 x 0-12 = 3-51, 0-22 x 0-13 = 4-2, 0-22 x 0-14 = 4-24, 0-22 x 0-15 = 4-46, 0-22 x 0-16 = 4-68, 0-22 x 0-17 = 5-19, 0-22 x 0-18 = 5-41, 0-22 x 0-19 = 5-63, 0-22 x 0-20 = 6-14, 0-22 x 0-21 = 6-36, 0-22 x 0-22 = 6-58, 0-22 x 0-23 = 7-9, 0-22 x 0-24 = 7-31, 0-22 x 0-25 = 7-53, 0-22 x 0-26 = 8-4, 0-22 x 0-27 = 8-26, 0-22 x 0-28 = 8-48, 0-22 x 0-29 = 8-70, 0-22 x 0-30 = 9-21, 0-22 x 0-31 = 9-43, 0-22 x 0-32 = 9-65, 0-22 x 0-33 = 10-16, 0-22 x 0-34 = 10-38, 0-22 x 0-35 = 10-60, 0-22 x 0-36 = 11-11, 0-22 x 0-37 = 11-33, 0-22 x 0-38 = 11-55, 0-22 x 0-39 = 12-6, 0-22 x 0-40 = 12-28, 0-22 x 0-41 = 12-50, 0-22 x 0-42 = 13-1, 0-22 x 0-43 = 13-23, 0-22 x 0-44 = 13-45, 0-22 x 0-45 = 13-67, 0-22 x 0-46 = 14-18, 0-22 x 0-47 = 14-40, 0-22 x 0-48 = 14-62, 0-22 x 0-49 = 15-13, 0-22 x 0-50 = 15-35, 0-22 x 0-51 = 15-57, 0-22 x 0-52 = 16-8, 0-22 x 0-53 = 16-30, 0-22 x 0-54 = 16-52, 0-22 x 0-55 = 17-3, 0-22 x 0-56 = 17-25, 0-22 x 0-57 = 17-47, 0-22 x 0-58 = 17-69, 0-22 x 0-59 = 18-20, 0-22 x 0-60 = 18-42, 0-22 x 0-61 = 18-64, 0-22 x 0-62 = 19-15, 0-22 x 0-63 = 19-37, 0-22 x 0-64 = 19-59, 0-22 x 0-65 = 20-10, 0-22 x 0-66 = 20-32, 0-22 x 0-67 = 20-54, 0-22 x 0-68 = 21-5, 0-22 x 0-69 = 21-27, 0-22 x 0-70 = 21-49, 
0-23 x 0-1 = 0-23, 0-23 x 0-2 = 0-46, 0-23 x 0-3 = 0-69, 0-23 x 0-4 = 1-21, 0-23 x 0-5 = 1-44, 0-23 x 0-6 = 1-67, 0-23 x 0-7 = 2-19, 0-23 x 0-8 = 2-42, 0-23 x 0-9 = 2-65, 0-23 x 0-10 = 3-17, 0-23 x 0-11 = 3-40, 0-23 x 0-12 = 3-63, 0-23 x 0-13 = 4-15, 0-23 x 0-14 = 4-38, 0-23 x 0-15 = 4-61, 0-23 x 0-16 = 5-13, 0-23 x 0-17 = 5-36, 0-23 x 0-18 = 5-59, 0-23 x 0-19 = 6-11, 0-23 x 0-20 = 6-34, 0-23 x 0-21 = 6-57, 0-23 x 0-22 = 7-9, 0-23 x 0-23 = 7-32, 0-23 x 0-24 = 7-55, 0-23 x 0-25 = 8-7, 0-23 x 0-26 = 8-30, 0-23 x 0-27 = 8-53, 0-23 x 0-28 = 9-5, 0-23 x 0-29 = 9-28, 0-23 x 0-30 = 9-51, 0-23 x 0-31 = 10-3, 0-23 x 0-32 = 10-26, 0-23 x 0-33 = 10-49, 0-23 x 0-34 = 11-1, 0-23 x 0-35 = 11-24, 0-23 x 0-36 = 11-47, 0-23 x 0-37 = 11-70, 0-23 x 0-38 = 12-22, 0-23 x 0-39 = 12-45, 0-23 x 0-40 = 12-68, 0-23 x 0-41 = 13-20, 0-23 x 0-42 = 13-43, 0-23 x 0-43 = 13-66, 0-23 x 0-44 = 14-18, 0-23 x 0-45 = 14-41, 0-23 x 0-46 = 14-64, 0-23 x 0-47 = 15-16, 0-23 x 0-48 = 15-39, 0-23 x 0-49 = 15-62, 0-23 x 0-50 = 16-14, 0-23 x 0-51 = 16-37, 0-23 x 0-52 = 16-60, 0-23 x 0-53 = 17-12, 0-23 x 0-54 = 17-35, 0-23 x 0-55 = 17-58, 0-23 x 0-56 = 18-10, 0-23 x 0-57 = 18-33, 0-23 x 0-58 = 18-56, 0-23 x 0-59 = 19-8, 0-23 x 0-60 = 19-31, 0-23 x 0-61 = 19-54, 0-23 x 0-62 = 20-6, 0-23 x 0-63 = 20-29, 0-23 x 0-64 = 20-52, 0-23 x 0-65 = 21-4, 0-23 x 0-66 = 21-27, 0-23 x 0-67 = 21-50, 0-23 x 0-68 = 22-2, 0-23 x 0-69 = 22-25, 0-23 x 0-70 = 22-48, 
0-24 x 0-1 = 0-24, 0-24 x 0-2 = 0-48, 0-24 x 0-3 = 1-1, 0-24 x 0-4 = 1-25, 0-24 x 0-5 = 1-49, 0-24 x 0-6 = 2-2, 0-24 x 0-7 = 2-26, 0-24 x 0-8 = 2-50, 0-24 x 0-9 = 3-3, 0-24 x 0-10 = 3-27, 0-24 x 0-11 = 3-51, 0-24 x 0-12 = 4-4, 0-24 x 0-13 = 4-28, 0-24 x 0-14 = 4-52, 0-24 x 0-15 = 5-5, 0-24 x 0-16 = 5-29, 0-24 x 0-17 = 5-53, 0-24 x 0-18 = 6-6, 0-24 x 0-19 = 6-30, 0-24 x 0-20 = 6-54, 0-24 x 0-21 = 7-7, 0-24 x 0-22 = 7-31, 0-24 x 0-23 = 7-55, 0-24 x 0-24 = 8-8, 0-24 x 0-25 = 8-32, 0-24 x 0-26 = 8-56, 0-24 x 0-27 = 9-9, 0-24 x 0-28 = 9-33, 0-24 x 0-29 = 9-57, 0-24 x 0-30 = 10-10, 0-24 x 0-31 = 10-34, 0-24 x 0-32 = 10-58, 0-24 x 0-33 = 11-11, 0-24 x 0-34 = 11-35, 0-24 x 0-35 = 11-59, 0-24 x 0-36 = 12-12, 0-24 x 0-37 = 12-36, 0-24 x 0-38 = 12-60, 0-24 x 0-39 = 13-13, 0-24 x 0-40 = 13-37, 0-24 x 0-41 = 13-61, 0-24 x 0-42 = 14-14, 0-24 x 0-43 = 14-38, 0-24 x 0-44 = 14-62, 0-24 x 0-45 = 15-15, 0-24 x 0-46 = 15-39, 0-24 x 0-47 = 15-63, 0-24 x 0-48 = 16-16, 0-24 x 0-49 = 16-40, 0-24 x 0-50 = 16-64, 0-24 x 0-51 = 17-17, 0-24 x 0-52 = 17-41, 0-24 x 0-53 = 17-65, 0-24 x 0-54 = 18-18, 0-24 x 0-55 = 18-42, 0-24 x 0-56 = 18-66, 0-24 x 0-57 = 19-19, 0-24 x 0-58 = 19-43, 0-24 x 0-59 = 19-67, 0-24 x 0-60 = 20-20, 0-24 x 0-61 = 20-44, 0-24 x 0-62 = 20-68, 0-24 x 0-63 = 21-21, 0-24 x 0-64 = 21-45, 0-24 x 0-65 = 21-69, 0-24 x 0-66 = 22-22, 0-24 x 0-67 = 22-46, 0-24 x 0-68 = 22-70, 0-24 x 0-69 = 23-23, 0-24 x 0-70 = 23-47, 
0-25 x 0-1 = 0-25, 0-25 x 0-2 = 0-50, 0-25 x 0-3 = 1-4, 0-25 x 0-4 = 1-29, 0-25 x 0-5 = 1-54, 0-25 x 0-6 = 2-8, 0-25 x 0-7 = 2-33, 0-25 x 0-8 = 2-58, 0-25 x 0-9 = 3-12, 0-25 x 0-10 = 3-37, 0-25 x 0-11 = 3-62, 0-25 x 0-12 = 4-16, 0-25 x 0-13 = 4-41, 0-25 x 0-14 = 4-66, 0-25 x 0-15 = 5-20, 0-25 x 0-16 = 5-45, 0-25 x 0-17 = 5-70, 0-25 x 0-18 = 6-24, 0-25 x 0-19 = 6-49, 0-25 x 0-20 = 7-3, 0-25 x 0-21 = 7-28, 0-25 x 0-22 = 7-53, 0-25 x 0-23 = 8-7, 0-25 x 0-24 = 8-32, 0-25 x 0-25 = 8-57, 0-25 x 0-26 = 9-11, 0-25 x 0-27 = 9-36, 0-25 x 0-28 = 9-61, 0-25 x 0-29 = 10-15, 0-25 x 0-30 = 10-40, 0-25 x 0-31 = 10-65, 0-25 x 0-32 = 11-19, 0-25 x 0-33 = 11-44, 0-25 x 0-34 = 11-69, 0-25 x 0-35 = 12-23, 0-25 x 0-36 = 12-48, 0-25 x 0-37 = 13-2, 0-25 x 0-38 = 13-27, 0-25 x 0-39 = 13-52, 0-25 x 0-40 = 14-6, 0-25 x 0-41 = 14-31, 0-25 x 0-42 = 14-56, 0-25 x 0-43 = 15-10, 0-25 x 0-44 = 15-35, 0-25 x 0-45 = 15-60, 0-25 x 0-46 = 16-14, 0-25 x 0-47 = 16-39, 0-25 x 0-48 = 16-64, 0-25 x 0-49 = 17-18, 0-25 x 0-50 = 17-43, 0-25 x 0-51 = 17-68, 0-25 x 0-52 = 18-22, 0-25 x 0-53 = 18-47, 0-25 x 0-54 = 19-1, 0-25 x 0-55 = 19-26, 0-25 x 0-56 = 19-51, 0-25 x 0-57 = 20-5, 0-25 x 0-58 = 20-30, 0-25 x 0-59 = 20-55, 0-25 x 0-60 = 21-9, 0-25 x 0-61 = 21-34, 0-25 x 0-62 = 21-59, 0-25 x 0-63 = 22-13, 0-25 x 0-64 = 22-38, 0-25 x 0-65 = 22-63, 0-25 x 0-66 = 23-17, 0-25 x 0-67 = 23-42, 0-25 x 0-68 = 23-67, 0-25 x 0-69 = 24-21, 0-25 x 0-70 = 24-46, 
0-26 x 0-1 = 0-26, 0-26 x 0-2 = 0-52, 0-26 x 0-3 = 1-7, 0-26 x 0-4 = 1-33, 0-26 x 0-5 = 1-59, 0-26 x 0-6 = 2-14, 0-26 x 0-7 = 2-40, 0-26 x 0-8 = 2-66, 0-26 x 0-9 = 3-21, 0-26 x 0-10 = 3-47, 0-26 x 0-11 = 4-2, 0-26 x 0-12 = 4-28, 0-26 x 0-13 = 4-54, 0-26 x 0-14 = 5-9, 0-26 x 0-15 = 5-35, 0-26 x 0-16 = 5-61, 0-26 x 0-17 = 6-16, 0-26 x 0-18 = 6-42, 0-26 x 0-19 = 6-68, 0-26 x 0-20 = 7-23, 0-26 x 0-21 = 7-49, 0-26 x 0-22 = 8-4, 0-26 x 0-23 = 8-30, 0-26 x 0-24 = 8-56, 0-26 x 0-25 = 9-11, 0-26 x 0-26 = 9-37, 0-26 x 0-27 = 9-63, 0-26 x 0-28 = 10-18, 0-26 x 0-29 = 10-44, 0-26 x 0-30 = 10-70, 0-26 x 0-31 = 11-25, 0-26 x 0-32 = 11-51, 0-26 x 0-33 = 12-6, 0-26 x 0-34 = 12-32, 0-26 x 0-35 = 12-58, 0-26 x 0-36 = 13-13, 0-26 x 0-37 = 13-39, 0-26 x 0-38 = 13-65, 0-26 x 0-39 = 14-20, 0-26 x 0-40 = 14-46, 0-26 x 0-41 = 15-1, 0-26 x 0-42 = 15-27, 0-26 x 0-43 = 15-53, 0-26 x 0-44 = 16-8, 0-26 x 0-45 = 16-34, 0-26 x 0-46 = 16-60, 0-26 x 0-47 = 17-15, 0-26 x 0-48 = 17-41, 0-26 x 0-49 = 17-67, 0-26 x 0-50 = 18-22, 0-26 x 0-51 = 18-48, 0-26 x 0-52 = 19-3, 0-26 x 0-53 = 19-29, 0-26 x 0-54 = 19-55, 0-26 x 0-55 = 20-10, 0-26 x 0-56 = 20-36, 0-26 x 0-57 = 20-62, 0-26 x 0-58 = 21-17, 0-26 x 0-59 = 21-43, 0-26 x 0-60 = 21-69, 0-26 x 0-61 = 22-24, 0-26 x 0-62 = 22-50, 0-26 x 0-63 = 23-5, 0-26 x 0-64 = 23-31, 0-26 x 0-65 = 23-57, 0-26 x 0-66 = 24-12, 0-26 x 0-67 = 24-38, 0-26 x 0-68 = 24-64, 0-26 x 0-69 = 25-19, 0-26 x 0-70 = 25-45, 
0-27 x 0-1 = 0-27, 0-27 x 0-2 = 0-54, 0-27 x 0-3 = 1-10, 0-27 x 0-4 = 1-37, 0-27 x 0-5 = 1-64, 0-27 x 0-6 = 2-20, 0-27 x 0-7 = 2-47, 0-27 x 0-8 = 3-3, 0-27 x 0-9 = 3-30, 0-27 x 0-10 = 3-57, 0-27 x 0-11 = 4-13, 0-27 x 0-12 = 4-40, 0-27 x 0-13 = 4-67, 0-27 x 0-14 = 5-23, 0-27 x 0-15 = 5-50, 0-27 x 0-16 = 6-6, 0-27 x 0-17 = 6-33, 0-27 x 0-18 = 6-60, 0-27 x 0-19 = 7-16, 0-27 x 0-20 = 7-43, 0-27 x 0-21 = 7-70, 0-27 x 0-22 = 8-26, 0-27 x 0-23 = 8-53, 0-27 x 0-24 = 9-9, 0-27 x 0-25 = 9-36, 0-27 x 0-26 = 9-63, 0-27 x 0-27 = 10-19, 0-27 x 0-28 = 10-46, 0-27 x 0-29 = 11-2, 0-27 x 0-30 = 11-29, 0-27 x 0-31 = 11-56, 0-27 x 0-32 = 12-12, 0-27 x 0-33 = 12-39, 0-27 x 0-34 = 12-66, 0-27 x 0-35 = 13-22, 0-27 x 0-36 = 13-49, 0-27 x 0-37 = 14-5, 0-27 x 0-38 = 14-32, 0-27 x 0-39 = 14-59, 0-27 x 0-40 = 15-15, 0-27 x 0-41 = 15-42, 0-27 x 0-42 = 15-69, 0-27 x 0-43 = 16-25, 0-27 x 0-44 = 16-52, 0-27 x 0-45 = 17-8, 0-27 x 0-46 = 17-35, 0-27 x 0-47 = 17-62, 0-27 x 0-48 = 18-18, 0-27 x 0-49 = 18-45, 0-27 x 0-50 = 19-1, 0-27 x 0-51 = 19-28, 0-27 x 0-52 = 19-55, 0-27 x 0-53 = 20-11, 0-27 x 0-54 = 20-38, 0-27 x 0-55 = 20-65, 0-27 x 0-56 = 21-21, 0-27 x 0-57 = 21-48, 0-27 x 0-58 = 22-4, 0-27 x 0-59 = 22-31, 0-27 x 0-60 = 22-58, 0-27 x 0-61 = 23-14, 0-27 x 0-62 = 23-41, 0-27 x 0-63 = 23-68, 0-27 x 0-64 = 24-24, 0-27 x 0-65 = 24-51, 0-27 x 0-66 = 25-7, 0-27 x 0-67 = 25-34, 0-27 x 0-68 = 25-61, 0-27 x 0-69 = 26-17, 0-27 x 0-70 = 26-44, 
0-28 x 0-1 = 0-28, 0-28 x 0-2 = 0-56, 0-28 x 0-3 = 1-13, 0-28 x 0-4 = 1-41, 0-28 x 0-5 = 1-69, 0-28 x 0-6 = 2-26, 0-28 x 0-7 = 2-54, 0-28 x 0-8 = 3-11, 0-28 x 0-9 = 3-39, 0-28 x 0-10 = 3-67, 0-28 x 0-11 = 4-24, 0-28 x 0-12 = 4-52, 0-28 x 0-13 = 5-9, 0-28 x 0-14 = 5-37, 0-28 x 0-15 = 5-65, 0-28 x 0-16 = 6-22, 0-28 x 0-17 = 6-50, 0-28 x 0-18 = 7-7, 0-28 x 0-19 = 7-35, 0-28 x 0-20 = 7-63, 0-28 x 0-21 = 8-20, 0-28 x 0-22 = 8-48, 0-28 x 0-23 = 9-5, 0-28 x 0-24 = 9-33, 0-28 x 0-25 = 9-61, 0-28 x 0-26 = 10-18, 0-28 x 0-27 = 10-46, 0-28 x 0-28 = 11-3, 0-28 x 0-29 = 11-31, 0-28 x 0-30 = 11-59, 0-28 x 0-31 = 12-16, 0-28 x 0-32 = 12-44, 0-28 x 0-33 = 13-1, 0-28 x 0-34 = 13-29, 0-28 x 0-35 = 13-57, 0-28 x 0-36 = 14-14, 0-28 x 0-37 = 14-42, 0-28 x 0-38 = 14-70, 0-28 x 0-39 = 15-27, 0-28 x 0-40 = 15-55, 0-28 x 0-41 = 16-12, 0-28 x 0-42 = 16-40, 0-28 x 0-43 = 16-68, 0-28 x 0-44 = 17-25, 0-28 x 0-45 = 17-53, 0-28 x 0-46 = 18-10, 0-28 x 0-47 = 18-38, 0-28 x 0-48 = 18-66, 0-28 x 0-49 = 19-23, 0-28 x 0-50 = 19-51, 0-28 x 0-51 = 20-8, 0-28 x 0-52 = 20-36, 0-28 x 0-53 = 20-64, 0-28 x 0-54 = 21-21, 0-28 x 0-55 = 21-49, 0-28 x 0-56 = 22-6, 0-28 x 0-57 = 22-34, 0-28 x 0-58 = 22-62, 0-28 x 0-59 = 23-19, 0-28 x 0-60 = 23-47, 0-28 x 0-61 = 24-4, 0-28 x 0-62 = 24-32, 0-28 x 0-63 = 24-60, 0-28 x 0-64 = 25-17, 0-28 x 0-65 = 25-45, 0-28 x 0-66 = 26-2, 0-28 x 0-67 = 26-30, 0-28 x 0-68 = 26-58, 0-28 x 0-69 = 27-15, 0-28 x 0-70 = 27-43, 
0-29 x 0-1 = 0-29, 0-29 x 0-2 = 0-58, 0-29 x 0-3 = 1-16, 0-29 x 0-4 = 1-45, 0-29 x 0-5 = 2-3, 0-29 x 0-6 = 2-32, 0-29 x 0-7 = 2-61, 0-29 x 0-8 = 3-19, 0-29 x 0-9 = 3-48, 0-29 x 0-10 = 4-6, 0-29 x 0-11 = 4-35, 0-29 x 0-12 = 4-64, 0-29 x 0-13 = 5-22, 0-29 x 0-14 = 5-51, 0-29 x 0-15 = 6-9, 0-29 x 0-16 = 6-38, 0-29 x 0-17 = 6-67, 0-29 x 0-18 = 7-25, 0-29 x 0-19 = 7-54, 0-29 x 0-20 = 8-12, 0-29 x 0-21 = 8-41, 0-29 x 0-22 = 8-70, 0-29 x 0-23 = 9-28, 0-29 x 0-24 = 9-57, 0-29 x 0-25 = 10-15, 0-29 x 0-26 = 10-44, 0-29 x 0-27 = 11-2, 0-29 x 0-28 = 11-31, 0-29 x 0-29 = 11-60, 0-29 x 0-30 = 12-18, 0-29 x 0-31 = 12-47, 0-29 x 0-32 = 13-5, 0-29 x 0-33 = 13-34, 0-29 x 0-34 = 13-63, 0-29 x 0-35 = 14-21, 0-29 x 0-36 = 14-50, 0-29 x 0-37 = 15-8, 0-29 x 0-38 = 15-37, 0-29 x 0-39 = 15-66, 0-29 x 0-40 = 16-24, 0-29 x 0-41 = 16-53, 0-29 x 0-42 = 17-11, 0-29 x 0-43 = 17-40, 0-29 x 0-44 = 17-69, 0-29 x 0-45 = 18-27, 0-29 x 0-46 = 18-56, 0-29 x 0-47 = 19-14, 0-29 x 0-48 = 19-43, 0-29 x 0-49 = 20-1, 0-29 x 0-50 = 20-30, 0-29 x 0-51 = 20-59, 0-29 x 0-52 = 21-17, 0-29 x 0-53 = 21-46, 0-29 x 0-54 = 22-4, 0-29 x 0-55 = 22-33, 0-29 x 0-56 = 22-62, 0-29 x 0-57 = 23-20, 0-29 x 0-58 = 23-49, 0-29 x 0-59 = 24-7, 0-29 x 0-60 = 24-36, 0-29 x 0-61 = 24-65, 0-29 x 0-62 = 25-23, 0-29 x 0-63 = 25-52, 0-29 x 0-64 = 26-10, 0-29 x 0-65 = 26-39, 0-29 x 0-66 = 26-68, 0-29 x 0-67 = 27-26, 0-29 x 0-68 = 27-55, 0-29 x 0-69 = 28-13, 0-29 x 0-70 = 28-42, 
0-30 x 0-1 = 0-30, 0-30 x 0-2 = 0-60, 0-30 x 0-3 = 1-19, 0-30 x 0-4 = 1-49, 0-30 x 0-5 = 2-8, 0-30 x 0-6 = 2-38, 0-30 x 0-7 = 2-68, 0-30 x 0-8 = 3-27, 0-30 x 0-9 = 3-57, 0-30 x 0-10 = 4-16, 0-30 x 0-11 = 4-46, 0-30 x 0-12 = 5-5, 0-30 x 0-13 = 5-35, 0-30 x 0-14 = 5-65, 0-30 x 0-15 = 6-24, 0-30 x 0-16 = 6-54, 0-30 x 0-17 = 7-13, 0-30 x 0-18 = 7-43, 0-30 x 0-19 = 8-2, 0-30 x 0-20 = 8-32, 0-30 x 0-21 = 8-62, 0-30 x 0-22 = 9-21, 0-30 x 0-23 = 9-51, 0-30 x 0-24 = 10-10, 0-30 x 0-25 = 10-40, 0-30 x 0-26 = 10-70, 0-30 x 0-27 = 11-29, 0-30 x 0-28 = 11-59, 0-30 x 0-29 = 12-18, 0-30 x 0-30 = 12-48, 0-30 x 0-31 = 13-7, 0-30 x 0-32 = 13-37, 0-30 x 0-33 = 13-67, 0-30 x 0-34 = 14-26, 0-30 x 0-35 = 14-56, 0-30 x 0-36 = 15-15, 0-30 x 0-37 = 15-45, 0-30 x 0-38 = 16-4, 0-30 x 0-39 = 16-34, 0-30 x 0-40 = 16-64, 0-30 x 0-41 = 17-23, 0-30 x 0-42 = 17-53, 0-30 x 0-43 = 18-12, 0-30 x 0-44 = 18-42, 0-30 x 0-45 = 19-1, 0-30 x 0-46 = 19-31, 0-30 x 0-47 = 19-61, 0-30 x 0-48 = 20-20, 0-30 x 0-49 = 20-50, 0-30 x 0-50 = 21-9, 0-30 x 0-51 = 21-39, 0-30 x 0-52 = 21-69, 0-30 x 0-53 = 22-28, 0-30 x 0-54 = 22-58, 0-30 x 0-55 = 23-17, 0-30 x 0-56 = 23-47, 0-30 x 0-57 = 24-6, 0-30 x 0-58 = 24-36, 0-30 x 0-59 = 24-66, 0-30 x 0-60 = 25-25, 0-30 x 0-61 = 25-55, 0-30 x 0-62 = 26-14, 0-30 x 0-63 = 26-44, 0-30 x 0-64 = 27-3, 0-30 x 0-65 = 27-33, 0-30 x 0-66 = 27-63, 0-30 x 0-67 = 28-22, 0-30 x 0-68 = 28-52, 0-30 x 0-69 = 29-11, 0-30 x 0-70 = 29-41, 
0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-22, 0-31 x 0-4 = 1-53, 0-31 x 0-5 = 2-13, 0-31 x 0-6 = 2-44, 0-31 x 0-7 = 3-4, 0-31 x 0-8 = 3-35, 0-31 x 0-9 = 3-66, 0-31 x 0-10 = 4-26, 0-31 x 0-11 = 4-57, 0-31 x 0-12 = 5-17, 0-31 x 0-13 = 5-48, 0-31 x 0-14 = 6-8, 0-31 x 0-15 = 6-39, 0-31 x 0-16 = 6-70, 0-31 x 0-17 = 7-30, 0-31 x 0-18 = 7-61, 0-31 x 0-19 = 8-21, 0-31 x 0-20 = 8-52, 0-31 x 0-21 = 9-12, 0-31 x 0-22 = 9-43, 0-31 x 0-23 = 10-3, 0-31 x 0-24 = 10-34, 0-31 x 0-25 = 10-65, 0-31 x 0-26 = 11-25, 0-31 x 0-27 = 11-56, 0-31 x 0-28 = 12-16, 0-31 x 0-29 = 12-47, 0-31 x 0-30 = 13-7, 0-31 x 0-31 = 13-38, 0-31 x 0-32 = 13-69, 0-31 x 0-33 = 14-29, 0-31 x 0-34 = 14-60, 0-31 x 0-35 = 15-20, 0-31 x 0-36 = 15-51, 0-31 x 0-37 = 16-11, 0-31 x 0-38 = 16-42, 0-31 x 0-39 = 17-2, 0-31 x 0-40 = 17-33, 0-31 x 0-41 = 17-64, 0-31 x 0-42 = 18-24, 0-31 x 0-43 = 18-55, 0-31 x 0-44 = 19-15, 0-31 x 0-45 = 19-46, 0-31 x 0-46 = 20-6, 0-31 x 0-47 = 20-37, 0-31 x 0-48 = 20-68, 0-31 x 0-49 = 21-28, 0-31 x 0-50 = 21-59, 0-31 x 0-51 = 22-19, 0-31 x 0-52 = 22-50, 0-31 x 0-53 = 23-10, 0-31 x 0-54 = 23-41, 0-31 x 0-55 = 24-1, 0-31 x 0-56 = 24-32, 0-31 x 0-57 = 24-63, 0-31 x 0-58 = 25-23, 0-31 x 0-59 = 25-54, 0-31 x 0-60 = 26-14, 0-31 x 0-61 = 26-45, 0-31 x 0-62 = 27-5, 0-31 x 0-63 = 27-36, 0-31 x 0-64 = 27-67, 0-31 x 0-65 = 28-27, 0-31 x 0-66 = 28-58, 0-31 x 0-67 = 29-18, 0-31 x 0-68 = 29-49, 0-31 x 0-69 = 30-9, 0-31 x 0-70 = 30-40, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-25, 0-32 x 0-4 = 1-57, 0-32 x 0-5 = 2-18, 0-32 x 0-6 = 2-50, 0-32 x 0-7 = 3-11, 0-32 x 0-8 = 3-43, 0-32 x 0-9 = 4-4, 0-32 x 0-10 = 4-36, 0-32 x 0-11 = 4-68, 0-32 x 0-12 = 5-29, 0-32 x 0-13 = 5-61, 0-32 x 0-14 = 6-22, 0-32 x 0-15 = 6-54, 0-32 x 0-16 = 7-15, 0-32 x 0-17 = 7-47, 0-32 x 0-18 = 8-8, 0-32 x 0-19 = 8-40, 0-32 x 0-20 = 9-1, 0-32 x 0-21 = 9-33, 0-32 x 0-22 = 9-65, 0-32 x 0-23 = 10-26, 0-32 x 0-24 = 10-58, 0-32 x 0-25 = 11-19, 0-32 x 0-26 = 11-51, 0-32 x 0-27 = 12-12, 0-32 x 0-28 = 12-44, 0-32 x 0-29 = 13-5, 0-32 x 0-30 = 13-37, 0-32 x 0-31 = 13-69, 0-32 x 0-32 = 14-30, 0-32 x 0-33 = 14-62, 0-32 x 0-34 = 15-23, 0-32 x 0-35 = 15-55, 0-32 x 0-36 = 16-16, 0-32 x 0-37 = 16-48, 0-32 x 0-38 = 17-9, 0-32 x 0-39 = 17-41, 0-32 x 0-40 = 18-2, 0-32 x 0-41 = 18-34, 0-32 x 0-42 = 18-66, 0-32 x 0-43 = 19-27, 0-32 x 0-44 = 19-59, 0-32 x 0-45 = 20-20, 0-32 x 0-46 = 20-52, 0-32 x 0-47 = 21-13, 0-32 x 0-48 = 21-45, 0-32 x 0-49 = 22-6, 0-32 x 0-50 = 22-38, 0-32 x 0-51 = 22-70, 0-32 x 0-52 = 23-31, 0-32 x 0-53 = 23-63, 0-32 x 0-54 = 24-24, 0-32 x 0-55 = 24-56, 0-32 x 0-56 = 25-17, 0-32 x 0-57 = 25-49, 0-32 x 0-58 = 26-10, 0-32 x 0-59 = 26-42, 0-32 x 0-60 = 27-3, 0-32 x 0-61 = 27-35, 0-32 x 0-62 = 27-67, 0-32 x 0-63 = 28-28, 0-32 x 0-64 = 28-60, 0-32 x 0-65 = 29-21, 0-32 x 0-66 = 29-53, 0-32 x 0-67 = 30-14, 0-32 x 0-68 = 30-46, 0-32 x 0-69 = 31-7, 0-32 x 0-70 = 31-39, 
